2015-04-03 17:41:11,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,14,.@wearedelasoul's New Album Puts a New Spin on the Sampling Controversy http://t.co/ZO21aQ9DcR
2015-04-03 08:35:15,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,480,I'm trying to quit getting high on people: http://t.co/JlKN2twoyF http://t.co/AbhfLz1PLV
2015-04-03 08:04:13,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,22,My Dark Souls II' Redemption Has Been Ruined by Bloodborne' http://t.co/Ju1ABe9ONV http://t.co/KwBajlFafJ
2015-04-03 08:03:12,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,28,Animal rights group claims the mass killing of racing dogs is an open secret and an ongoing problem in Australia http://t.co/0K6TtqrSKT
2015-04-03 07:33:04,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,18,What We Know About the Left-Wing Militant Group That Took a Prosecutor Hostage in Turkey http://t.co/4whKJTqQcH
2015-04-03 07:02:15,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,16,Two New York City Women Just Got Arrested for an Alleged Bomb Plot http://t.co/DviUwQxSsB
2015-04-03 06:30:05,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,28,Talking to Cambodians in the Bronx About the Khmer Rouge Genocide Tribunal http://t.co/lH3kSf5Bul
2015-04-03 06:02:12,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,64,In the Future  Your Phone Will Be Built by Thousands of Robot Ants http://t.co/pVVIxvZqvP http://t.co/1wgXltKN1U
2015-04-03 05:31:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,55,What I Learned from Growing Up in a Resort Town for Drunk British Tourists http://t.co/52egcxDeTS http://t.co/ZCVVCl0Pa9
2015-04-03 05:01:10,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,48,An Interview with the Most Polarizing Man in Skateboarding You've Never Heard Of http://t.co/60V0spH8O5 http://t.co/SjXNKDiaS1
2015-04-03 04:30:17,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,35,Ten Things I Hate About Video Games in 2015 http://t.co/diJMqlr0rL http://t.co/MADHmq7jlO
2015-04-03 04:09:02,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,89,I Spent Seven Hours at Wrestlemania on a Tinder Date http://t.co/2AUPZKZLHj http://t.co/kynibiVOc1
2015-04-03 03:49:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,46,Let's All Please Calm Down and Just Listen to Some New Age Jazz for Once? http://t.co/QWOYAiwtct
2015-04-03 03:28:13,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,38,I Sent Everyone I've Ever Had Sex with a Survey to Find Out How Good I Am in Bed http://t.co/YMLV8z6mw8
2015-04-03 03:08:05,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,66,What It's Like to Pay Your Way Through College with Sex Work http://t.co/ovwEH42jX4 http://t.co/gNsPDiz525
2015-04-03 02:43:17,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,24,Elizabeth Huey's Subjects Don't Know They're Subjects http://t.co/onlTB5krtA http://t.co/5HjVAT6ZCB
2015-04-03 02:27:04,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,177,I Watched All Six Fast and Furious Movies Simultaneously and Now I Am Dead http://t.co/IhBJlwdPwL http://t.co/fKuvDKPUUX
2015-04-03 02:07:11,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,38,Welcome to the World of Trans Nightlife Icon Amanda Lepore http://t.co/Zeg5bUcf0N http://t.co/7FCFBFAf3Y
2015-04-03 01:57:13,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,81,What would you do if you found a giant bag of meth in your purse? http://t.co/U6kCfG4FOk http://t.co/DqBLojkttL
2015-04-03 01:30:12,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,36,Are a Tenth of the UK's 12-Year-Olds Really 'Addicted' to Porn? http://t.co/LbBNYSNZ2Q http://t.co/Z3BawbO0qL
2015-04-03 01:07:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,272,I Ate Nothing but Nutella for a Week and Found My Inner Darkness http://t.co/lKaEnflnwV http://t.co/dXGqD0yL69
2015-04-03 00:44:07,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,31,An Illustrated Trek Through the Comedy Central Roast of Justin Bieber http://t.co/o3fOLc0EHt http://t.co/hZ0KBxJZ3W
2015-04-03 00:23:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,38,Guess which state takes the most mood-altering drugs   http://t.co/4zXgHuKtIG http://t.co/6CbjFzW0co
2015-04-03 00:01:15,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,34,A Somali Journal Launched Without Any Somali Editors and Ignited a Debate on White Privilege http://t.co/wCnjwHZlNM
2015-04-02 23:42:15,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,11,Playing Cricket with Migrants and Anti-UKIP Activists http://t.co/meV50QPCWI http://t.co/qnSYbRDZeg
2015-04-02 23:22:04,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,6,.@leslie_stein's Diary Comics: Daughter's Day http://t.co/Kr9GwTk4nY http://t.co/xmdQEtdv8x
2015-04-02 23:03:11,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,9,How Will the UK's Far-Right Groups React to Enoch Powell's Pedophilia Allegations? http://t.co/5Dd8AXcjah
2015-04-02 22:47:14,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,131,.@nachopicasso Is the Sith Lord of Seattle Rap http://t.co/pxQO0L5Lcm http://t.co/I84I4n4UNl
2015-04-02 22:38:08,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,5,'Like' the VICE covers here and help us win the ASME Best Cover Contest Readers' Choice Award: https://t.co/Ef6bkwEEgQ
2015-04-02 22:10:26,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,41,An Interview with the Most Polarizing Man in Skateboarding You've Never Heard Of http://t.co/60V0sppxWx http://t.co/6EJe0yo7iy
2015-04-02 21:37:10,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,66,What I Learned from Growing Up in a Resort Town for Drunk British Tourists http://t.co/52egcxDeTS http://t.co/UwsHYaxExt
2015-04-02 21:24:43,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,28,Animal rights group claims the mass killing of racing dogs is an open secret and an ongoing problem in Australia http://t.co/0K6TtqJu9t
2015-04-02 21:14:59,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,18,RT @VICEGaming: Six Ways in Which 'Pillars of Eternity' Is Incredible  http://t.co/ohWINPwbys http://t.co/DxdEteVfcp
2015-04-02 20:50:58,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,52,In the Future  Your Phone Will Be Built by Thousands of Robot Ants http://t.co/pVVIxwh1Up http://t.co/Xz6i0tK5LO
2015-04-02 20:28:04,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,71,RT @munchies: LA's Longest-Standing Bartender Has 86d More Celebrities Than You http://t.co/24yaIWiTiD http://t.co/GDc67QLJwr
2015-04-02 20:20:47,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,34,Two New York City Women Just Got Arrested for an Alleged Bomb Plot http://t.co/DviUwQghB3
2015-04-02 19:47:02,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,34,Talking to Cambodians in the Bronx About the Khmer Rouge Genocide Tribunal http://t.co/lH3kSf5Bul http://t.co/5M4J2u8riJ
2015-04-02 19:39:54,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,23,RT @VICEGaming: My Dark Souls II' Redemption Has Been Ruined by Bloodborne' http://t.co/TOW45sSst8 http://t.co/HW7ysGWKNj
2015-04-02 19:29:29,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,31,RT @CreatorsProject: This is what art made by prisoners looks like: http://t.co/sjyZHO4nHh http://t.co/3X7kLLNYPi
2015-04-02 19:10:52,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,15,RT @HBO: #VICEonHBO is on hiatus tomorrow.  @VICE returns next Friday  4/10  with @HamiltonMorris and @babyballs69: http://t.co/KbtWcvMv0I
2015-04-02 19:06:07,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,7,What We Know About the Left-Wing Militant Group That Took a Prosecutor Hostage in Turkey http://t.co/4whKJTqQcH
2015-04-02 18:57:47,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,31,RT @AnnieGaus: Oops I went to Wrestlemania with a complete stranger and wrote this @Vice thing about it http://t.co/4chmU4E4or
2015-04-02 18:39:49,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,43,The US has finally reached a nuclear deal with Iran. Watch Obama's live remarks: http://t.co/ylzCROiKqU
2015-04-02 18:33:10,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,23,VICE Exclusive: Can We All Please Calm Down and Just Listen to Some New Age Jazz for Once? http://t.co/QWOYAiwtct
2015-04-02 18:32:18,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,46,RT @vicepolitics: The US Has Finally Reached a Nuclear Deal with Iran http://t.co/FR7f6cbyX3
2015-04-02 18:22:12,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,325,.@sosadtoday is trying to quit getting high on people: http://t.co/JlKN2twoyF http://t.co/Z49fNpa07c
2015-04-02 18:10:46,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,90,I Spent Seven Hours at Wrestlemania on a Tinder Date http://t.co/2AUPZKZLHj http://t.co/oUzaVO3km3
2015-04-02 18:06:37,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,8,RT @PockHerc: VICE premiered a New Age jazz song that makes me want to start smoking pot again and hug my mom forever. http://t.co/2A72QdzO...
2015-04-02 18:00:33,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,40,RT @VICEGaming: Ten Things I Hate About Video Games in 2015 http://t.co/RpRmv0hBee http://t.co/lZLubqe3gD
2015-04-02 17:44:47,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,65,I Sent Everyone I've Ever Had Sex with a Survey to Find Out How Good I Am in Bed http://t.co/YMLV8z6mw8 http://t.co/YJlSFxgIOT
2015-04-02 17:33:35,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,63,RT @sosadtoday: one text is too many and 1000 are never enough http://t.co/i7d3SNepUA
2015-04-02 17:17:42,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,39,What It's Like to Pay Your Way Through College with Sex Work http://t.co/ovwEH42jX4 http://t.co/CWiK4gEHKg
2015-04-02 16:55:57,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,108,I Watched All Six Fast and Furious Movies Simultaneously http://t.co/IhBJlwdPwL http://t.co/rSPpmVL9c5
2015-04-02 16:45:42,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,9,"RT @crulge: Hello  I wrote about ""Fast and Furious"" and Vin Diesel's extremely nude body  and it's here: http://t.co/skg9cOY5Dc"
2015-04-02 16:31:08,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,75,"Being a photographer is ""a way to be in the world but out of it at the same time."" http://t.co/onlTB5krtA http://t.co/zocdOL9bpF"
2015-04-02 16:23:54,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,183,"RT @NoiseyMusic: Major Label Debut: We revisited punk's ""sell out"" albums. http://t.co/3rHxrZdPLN http://t.co/XiH4H5cR56"
2015-04-02 16:03:01,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,1,Tune in to @vicenews's #OnTheLine now to watch @JasonLeopold answer questions about uncovering government secrets: http://t.co/fKVtp3BaXK
2015-04-02 15:59:16,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,25,Are a Tenth of the UK's 12-Year-Olds Really 'Addicted' to Porn? http://t.co/LbBNYT5Arq http://t.co/tPxS3lyEtJ
2015-04-02 15:34:45,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,41,Inside the World of Trans Nightlife Icon Amanda Lepore http://t.co/Zeg5bTUE9f http://t.co/3hv6AiajFi
2015-04-02 15:13:06,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,326,I Ate Nothing but Nutella for a Week http://t.co/lKaEnfCYVv http://t.co/EC2AzVRBUK
2015-04-02 14:50:56,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,76,Which one of you left this big bag of crystal meth in my friend's backpack? http://t.co/U6kCfGmhcU http://t.co/LCrkTdr4Rw
2015-04-02 14:33:16,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,48,A New Poll Shows Which States Take the Most Mood-Altering Drugs  http://t.co/4zXgHuKtIG http://t.co/MCq1773nDo
2015-04-02 14:19:06,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,22,An Illustrated Trek Through the Comedy Central Roast of Justin Bieber http://t.co/o3fOLc0EHt http://t.co/SxKn0qeNOt
2015-04-02 14:13:00,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,14,RT @JasonLeopold: I'll be #OnTheLine @vicenews today at 12pm EDT to discuss the #FOIA and my recent stories. Tweet your questions to #OnThe...
2015-04-02 14:03:10,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,44,A Somali Journal Launched Without Any Somali Editors  Igniting a Debate on White Privilege http://t.co/wCnjwIgXcm
2015-04-02 13:41:40,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,33,Lightning Bolt's Bassist Is Making an Amazing-Looking Rhythm Violence' Game http://t.co/WRaJ7wDBD8 http://t.co/J8RHfMOMoN
2015-04-02 10:00:17,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,17,"Uncovering London's ""worst social housing disaster of recent times"": http://t.co/c42B6LeD9p"
2015-04-02 09:30:19,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,39,I Spent a Month Living with Death in a Temple in Nepal http://t.co/pvrfu8rlwu http://t.co/cdplYw0Svp
2015-04-02 09:09:12,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,30,Why Do Bangladeshi Writers Keep Getting Murdered? http://t.co/xxdIQ3A4X0
2015-04-02 08:39:01,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,37,An NYPD Detective Was Caught on Video Going Apeshit on an Uber Driver http://t.co/VKgKorziUi
2015-04-02 08:08:06,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,25,We Went on Patrol with London's Undercover Anti-Pickpocketing Unit http://t.co/dNmTCpLUx0 http://t.co/43b7XWfQBC
2015-04-02 07:37:05,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,149,People Are Leaving Westboro Baptist Church for the Big Gay House Across the Road http://t.co/sZGVWzHie2 http://t.co/VZ07tWZn7X
2015-04-02 07:06:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,14,A drunken conversation between @caitlinmoran and @heawood about sex  body image  and cat pee: http://t.co/v7AcwUb1w7 http://t.co/rscLzkfEsA
2015-04-02 06:38:07,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,27,New York Is Giving Millionaire Yacht Owners a Massive Tax Break  http://t.co/7UlMqwCpoQ
2015-04-02 06:04:01,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,57,Why the Toronto Police Database of Information on Black Citizens Should Be Destroyed http://t.co/lcIEGZgeRV
2015-04-02 05:36:06,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,18,Meth  Biker Gangs  and Hair Products: The Facts Behind a Very Bizarre Canadian Court Case http://t.co/JrzqHVBvN7
2015-04-02 05:05:11,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,73,This 16-Year-Old Rented Out a Theater and Recreated an Entire Lady Gaga Concert http://t.co/6PLmDitq2f http://t.co/D91usSTtIv
2015-04-02 04:34:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,131,Can You Be Both Socially Conscious and Happy? http://t.co/WE8Npnkmhs http://t.co/oHPfMdFKP4
2015-04-02 04:03:12,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,69,Why Is This Man Still in Prison for a Crime Someone Else Already Confessed To? http://t.co/UF4Ot85DOY http://t.co/pXIcdZgJcx
2015-04-02 03:54:01,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,23,A Portrait of Cruelty: Madame Marie Delphine LaLaurie http://t.co/fXKRUeDpC2
2015-04-02 03:21:07,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,28,South African Trevor Noah is the new host of The Daily Show and the new person everyone has to have an opinion about. http://t.co/1jEKMBqmip
2015-04-02 03:01:15,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,74,An Amsterdam Coke Dealer Explains the Economics of Addiction http://t.co/Zux5tb1BNI http://t.co/MKLW2yIcGL
2015-04-02 02:40:08,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,180,I'll Never Love a Console Like I Loved the Super Nintendo http://t.co/hxt06wUWFT http://t.co/da9hMnAUQv
2015-04-02 02:29:04,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,87,Ecstasy in the UK is getting stronger than ever: http://t.co/ID0GjGARSq http://t.co/OkMvHiR3vM
2015-04-02 02:08:10,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,235,We Found Your New BFF: Meet the Guy Who Tried to Make Friends by Putting Up Fliers in LA http://t.co/4N5rXdtv6W http://t.co/tphZOODtwj
2015-04-02 01:47:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,10,Dzhokhar Tsarnaev's Defense Rested After Calling Just Four Witnesses in Six Hours http://t.co/wQFTvJcc6G
2015-04-02 01:26:02,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,44,A Stanford Medical School Student Was Arrested for Poisoning Her Classmates' Water Bottles http://t.co/5LLD7EtxtH
2015-04-02 01:05:10,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,55,Watch @ActionBronson learn about wine pairings http://t.co/UdEbcEPMrM http://t.co/9uc0yxobdC
2015-04-02 00:43:13,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,7,Meet the Guys Who Celebrate American Manhood and April Fools' Day by Puking http://t.co/ja9XUYkHQg
2015-04-02 00:23:06,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,36,April Fool's Day Sucks http://t.co/lWzS8krxiQ
2015-04-02 00:03:17,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,40,Giving yourself a tapeworm to lose weight is a very bad idea. http://t.co/Ph2yw6W0yM
2015-04-01 23:44:07,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,0,Listen to Moon &gt; Sun's New Track  'MTR' http://t.co/CIKcqNXCOh
2015-04-01 23:24:13,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,79,The Perfect Birth Control for Men Is Here. Why Can't We Use It? http://t.co/sLWSDKK6ia
2015-04-01 22:49:08,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,57,At 450 Years Old  Rio Is Divided Into Two Worlds http://t.co/E0VtvBQVAo http://t.co/vHjcAHV5xt
2015-04-01 22:27:16,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,35,The Police Just Failed to Shut Down One of Glasgow's Biggest Clubs http://t.co/y002XbUmtY http://t.co/PQKXWlcGty
2015-04-01 22:11:02,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,50,Someone Created a Hilarious Fake Website for the Pizza Place in Indiana That Won't Cater Gay Weddings http://t.co/JwUweaAbcj
2015-04-01 21:59:53,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,4,Listen to the Dark Folk Music Stylings of @adamtorresmusic  http://t.co/Q930IgOcIi
2015-04-01 21:34:56,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,163,Is It Possible to Be Both Socially Conscious and Happy? http://t.co/WE8Npn2LpU http://t.co/RNXcb9kcoA
2015-04-01 21:17:55,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,38,When Eyewitness Testimony Goes Horribly Wrong http://t.co/UF4Ot8nfdy http://t.co/cqH8iegHRb
2015-04-01 21:12:04,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,99,RT @motherboard: Siberian ivory hunters meet Korean geneticists to resurrect the woolly mammoth: http://t.co/3Fon8EJ0ym http://t.co/GGjJr3L...
2015-04-01 20:41:16,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,50,The Toronto Police Database of Information on Black Citizens Should Be Destroyed http://t.co/lcIEGZgeRV
2015-04-01 20:26:40,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,5,RT @JLCT: This kid is my hero http://t.co/RRUpObpLMd via @VICE
2015-04-01 20:22:53,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,129,This 16-Year-Old Rented Out a Theater and Recreated an Entire Lady Gaga Concert http://t.co/6PLmDiL1qP http://t.co/wqy4SGPRkC
2015-04-01 19:50:45,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,26,RT @VICERECORDS: Huge congrats to @ActionBronson on debuting in the top 10! Grab #MrWonderful here: http://t.co/y5Q8cgPwfh
2015-04-01 19:47:22,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,14,.@matte_mag presents photos by Sam Clarke  a 21-year-old student at SVA in New York: http://t.co/8dgMob6qre http://t.co/WdVHbzvmQN
2015-04-01 19:33:05,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,11,Meth  Biker Gangs  and Hair Products: The Facts Behind a Very Bizarre Canadian Court Case http://t.co/JrzqHVBvN7
2015-04-01 19:13:06,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,28,What Happens to You if You Give Yourself a Tapeworm to Lose Weight? http://t.co/Ph2yw6W0yM
2015-04-01 19:03:11,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,5,.@i_d looks at the weird world of celebrity apps: http://t.co/uvzmdPQbPO http://t.co/8bcpaIuoOX
2015-04-01 18:56:14,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,61,A drunken conversation between @caitlinmoran and @heawood about sex  body image  and cat pee: http://t.co/v7AcwUsCUH http://t.co/I8FxHXnLEA
2015-04-01 18:41:02,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,208,People Are Leaving Westboro Baptist Church for the Big Gay House Across the Road http://t.co/sZGVWzHie2 http://t.co/ANCnVrGPpm
2015-04-01 18:29:41,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,22,RT @MikeLeePearl: I investigated tapeworms as a weight loss strategy. It's not just a bad idea; it's a myth that it even works: http://t.co...
2015-04-01 18:25:05,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,35,New York Is Giving Millionaire Yacht Owners a Massive Tax Break  http://t.co/7UlMqwCpoQ
2015-04-01 18:11:08,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,15,We Went on Patrol with London's Undercover Anti-Pickpocketing Unit http://t.co/dNmTCpLUx0 http://t.co/n5qnxyPhzi
2015-04-01 18:01:07,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,9,"Uncovering London's ""worst social housing disaster of recent times"": http://t.co/c42B6LeD9p"
2015-04-01 17:41:15,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,64,An NYPD Detective Was Caught on Video Going Apeshit on an Uber Driver http://t.co/VKgKorziUi
2015-04-01 17:23:07,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,45,Why Do Bangladeshi Writers Keep Getting Murdered? http://t.co/xxdIQ3A4X0
2015-04-01 17:07:37,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,15,RT @CharESilver: I wrote about Guy Miles &amp; how a thoroughly discredited eyewitness testimony can still keep a man in prison for life http:/...
2015-04-01 17:07:11,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,43,I Spent a Month Living with Death in a Temple in Nepal http://t.co/pvrfu8rlwu http://t.co/Sy0kTgb2xP
2015-04-01 16:48:19,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,7,The Guys Who Celebrate American Manhood and April Fools' Day by Puking http://t.co/ja9XUY36YI
2015-04-01 16:27:03,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,125,Ecstasy is getting stronger than ever: http://t.co/ID0GjGARSq http://t.co/uisuvHkT7N
2015-04-01 16:22:24,VICE,The Definitive Guide to Enlightening Information,Brooklyn  NY,3,RT @conor_kilgore: Got mentioned in @VICE with @DannyTisoGOP at the @yaf conference last week! http://t.co/kRvmUMLsO3 http://t.co/Vns4qemT9K
